"mid","oid","q1","q2","q3","q4","q5","uniqueid","q6"
"10","35","1","2","2","3","3","33208","0"
"164","9","1","2","2","3","3","33209","0"
"1","3","1","2","2","3","3","33210","0"
"43","62","3","2","2","3","3","33211","3"
"180","30","1","2","2","3","3","33212","0"
"160","33","3","2","2","2","2","33213","0"
"164","10","1","2","2","3","3","33214","0"
"76","93","4","1","2","3","3","33215","0"
"36","21","2","2","2","3","3","33216","0"
"10","36","1","2","2","3","3","33217","0"
"1","4","1","2","2","3","3","33218","0"
"43","62","3","2","2","3","3","33219","3"
"62","39","3","1","2","2","1","33220","0"
"76","94","1","2","2","3","3","33221","0"
"164","11","1","2","2","3","3","33222","0"
"39","60","5","1","2","2","2","33223","0"
"0","32","3","1","2","2","1","33224","60"
"167","29","4","1","2","2","2","33225","0"
"36","22","1","2","2","3","3","33226","0"
"43","62","3","2","2","3","3","33227","3"
"1","5","1","2","2","3","3","33228","0"
"73","45","3","2","2","3","3","33229","0"
"76","95","1","2","2","3","3","33230","0"
"164","12","1","2","2","3","3","33231","0"
"167","30","1","2","2","3","3","33232","0"
"29","20","3","1","2","3","1","33233","0"
"36","23","1","2","2","3","3","33234","0"
"76","96","1","2","2","3","3","33235","0"
"167","31","1","2","2","3","3","33236","0"
"164","13","1","2","2","3","3","33237","0"
"76","97","1","2","2","3","3","33238","0"
"36","24","1","2","2","3","3","33239","0"
"43","63","4","1","1","1","1","33240","18"
"167","32","1","2","2","3","3","33241","0"
"76","98","1","2","2","3","3","33242","0"
"4","45","1","2","2","3","3","33243","0"
"73","46","1","2","2","3","3","33244","0"
"39","61","3","1","1","1","1","33245","0"
"36","25","1","2","2","3","3","33246","0"
"4","45","1","2","2","3","3","33247","0"
"62","40","4","1","1","1","1","33248","0"
"29","21","3","2","2","1","1","33249","0"
"0","33","3","1","2","2","1","33250","35"
"164","14","1","2","2","3","3","33251","0"
"4","45","1","2","2","3","3","33252","0"
"167","33","1","2","2","3","3","33253","0"
"39","62","1","2","2","3","3","33254","0"
"73","47","1","2","2","3","3","33255","0"
"164","15","1","2","2","3","3","33256","0"
"1","6","3","1","1","1","1","33257","0"
"76","99","1","2","2","3","3","33258","0"
"36","26","2","2","2","3","3","33259","0"
"167","33","1","2","2","3","3","33260","0"
"73","48","1","2","2","3","3","33261","0"
"164","16","1","2","2","3","3","33262","0"
"167","33","1","2","2","3","3","33263","0"
"43","64","3","1","1","3","3","33264","1"
"0","34","1","2","2","3","3","33265","0"
"167","33","1","2","2","3","3","33266","0"
"29","22","4","1","1","2","1","33267","0"
"174","0","2","2","2","1","1","33268","0"
"160","34","1","2","2","3","3","33269","0"
"62","41","4","1","2","2","1","33270","0"
"73","49","1","2","2","3","3","33271","0"
"180","31","1","2","2","3","3","33272","0"
"73","49","1","2","2","3","3","33273","0"
"36","27","2","2","2","3","3","33274","0"
"39","63","2","2","2","2","2","33275","0"
"167","33","1","2","2","3","3","33276","0"
"1","7","1","2","2","3","3","33277","0"
"174","1","1","2","2","3","3","33278","0"
"164","16","1","2","2","3","3","33279","0"
"4","46","1","2","2","3","3","33280","0"
"39","64","1","2","2","3","3","33281","0"
"73","50","1","2","2","3","3","33282","0"
"76","100","1","2","2","3","3","33283","0"
"73","51","1","2","2","3","3","33284","0"
"164","17","1","2","2","3","3","33285","0"
"29","23","3","1","2","3","1","33286","0"
"76","101","1","2","2","3","3","33287","0"
"1","8","1","2","2","3","3","33288","0"
"167","33","1","2","2","3","3","33289","0"
"43","65","2","2","2","3","3","33290","2"
"101","34","1","2","2","3","3","33291","0"
"0","35","3","2","2","3","3","33292","0"
"39","65","1","2","2","3","3","33293","0"
"36","28","2","2","2","3","3","33294","0"
"76","102","1","2","2","3","3","33295","0"
"73","52","1","2","2","3","3","33296","0"
"164","18","1","2","2","3","3","33297","0"
"76","103","1","2","2","3","3","33298","0"
"167","34","1","2","2","3","3","33299","0"
"36","29","1","2","2","3","3","33300","0"
"73","53","1","2","2","3","3","33301","0"
"0","36","1","2","2","3","3","33302","0"
"1","9","1","2","2","3","3","33303","0"
"164","19","1","2","2","3","3","33304","0"
"101","35","3","2","2","3","3","33305","0"
"174","2","1","2","2","3","3","33306","0"
"73","54","1","2","2","3","3","33307","0"
"0","37","1","2","2","3","3","33308","0"
"39","66","2","2","1","1","1","33309","0"
"43","66","2","2","2","3","3","33310","9"
"164","20","1","2","2","3","3","33311","0"
"36","29","1","2","2","3","3","33312","0"
"1","10","1","2","2","3","3","33313","0"
"29","24","3","2","2","1","1","33314","0"
"76","104","3","1","2","2","1","33315","0"
"174","3","1","2","2","3","3","33316","0"
"167","35","4","1","2","2","2","33317","0"
"0","38","2","2","2","3","3","33318","0"
"101","36","3","2","2","3","3","33319","0"
"43","67","2","2","2","3","3","33320","2"
"164","20","1","2","2","3","3","33321","0"
"76","105","1","2","2","3","3","33322","0"
"39","67","2","1","2","1","1","33323","0"
"36","30","2","2","2","3","3","33324","0"
"29","25","3","2","2","1","1","33325","0"
"174","4","1","2","2","3","3","33326","0"
"164","20","1","2","2","3","3","33327","0"
"39","68","1","2","2","3","3","33328","0"
"76","106","1","2","2","3","3","33329","0"
"0","14","3","1","2","2","1","33330","50"
"39","69","1","2","2","3","3","33331","0"
"76","107","1","2","2","3","3","33332","0"
"101","37","3","2","2","3","3","33333","0"
"39","70","1","2","2","3","3","33334","0"
"164","21","1","2","2","3","3","33335","0"
"39","71","1","2","2","3","3","33336","0"
"76","108","1","2","2","3","3","33337","0"
"180","32","1","2","2","3","3","33338","0"
"73","55","1","2","2","3","3","33339","0"
"39","71","1","2","2","3","3","33340","0"
"29","26","3","1","2","2","1","33341","0"
"101","38","1","2","2","3","3","33342","0"
"76","109","1","2","2","3","3","33343","0"
"4","47","1","2","2","3","3","33344","0"
"73","56","1","2","2","3","3","33345","0"
"39","72","1","2","2","3","3","33346","0"
"0","39","3","2","2","3","3","33347","0"
"43","68","3","1","1","3","3","33348","2"
"76","110","1","2","2","3","3","33349","0"
"0","15","4","1","2","2","2","33350","0"
"180","33","1","2","2","3","3","33351","0"
"36","31","1","2","2","3","3","33352","0"
"73","57","1","2","2","3","3","33353","0"
"174","5","4","1","2","1","1","33354","23"
"39","73","1","2","2","3","3","33355","0"
"76","111","1","2","2","3","3","33356","0"
"0","40","1","2","2","3","3","33357","0"
"62","42","4","1","2","1","1","33358","63"
"36","32","1","2","2","3","3","33359","0"
"39","74","1","2","2","3","3","33360","0"
"73","57","1","2","2","3","3","33361","0"
"180","34","1","2","2","3","3","33362","0"
"164","22","1","2","2","3","3","33363","0"
"101","39","1","2","2","3","3","33364","0"
"36","33","1","2","2","3","3","33365","0"
"73","58","1","2","2","3","3","33366","0"
"76","112","1","2","2","3","3","33367","0"
"101","40","1","2","2","3","3","33368","0"
"180","35","1","2","2","3","3","33369","0"
"29","27","3","1","2","2","1","33370","0"
"76","113","1","2","2","3","3","33371","0"
"39","75","2","1","2","2","2","33372","0"
"180","36","1","2","2","3","3","33373","0"
"0","41","3","2","2","3","3","33374","0"
"76","114","1","2","2","3","3","33375","0"
"62","43","3","2","2","3","1","33376","0"
"36","34","3","1","1","2","1","33377","0"
"0","16","4","1","2","2","2","33378","0"
"29","28","3","2","2","3","3","33379","0"
"101","41","3","2","2","3","3","33380","0"
"167","36","2","2","2","3","3","33381","0"
"76","115","1","2","2","3","3","33382","0"
"39","76","2","1","2","2","1","33383","0"
"160","35","4","1","2","2","1","33384","16"
"76","116","1","2","2","3","3","33385","0"
"0","42","3","2","2","3","3","33386","0"
"180","37","1","2","2","3","3","33387","0"
"73","59","2","2","2","3","3","33388","0"
"167","37","1","2","2","3","3","33389","0"
"101","42","3","2","2","3","3","33390","0"
"160","36","1","2","2","3","3","33391","0"
"0","43","1","2","2","3","3","33392","0"
"180","38","1","2","2","3","3","33393","0"
"73","60","1","2","2","3","3","33394","0"
"76","117","1","2","2","3","3","33395","0"
"62","44","3","2","2","1","1","33396","0"
"29","30","4","1","1","1","1","33397","0"
"39","77","1","2","2","3","3","33398","0"
"0","43","1","2","2","3","3","33399","0"
"174","6","1","2","2","3","3","33400","0"
"0","43","1","2","2","3","3","33401","0"
"4","48","1","2","2","3","3","33402","0"
"76","118","1","2","2","3","3","33403","0"
"160","37","1","2","2","3","3","33404","0"
"0","17","3","2","2","3","3","33405","0"
"43","69","4","1","2","2","1","33406","4"
"174","7","1","2","2","3","3","33407","0"
"167","38","4","1","1","1","1","33408","0"
"76","119","1","2","2","3","3","33409","0"
"39","78","1","2","2","3","3","33410","0"
"36","35","4","1","2","2","2","33411","0"
"4","49","1","2","2","3","3","33412","0"
"76","120","1","2","2","3","3","33413","0"
"164","23","4","1","2","2","1","33414","0"
"0","44","1","2","2","3","3","33415","0"
"101","43","1","2","2","3","3","33416","0"
"180","39","1","2","2","3","3","33417","0"
"73","61","4","1","2","2","1","33418","0"
"0","45","1","2","2","3","3","33419","0"
"164","24","1","2","2","3","3","33420","0"
"0","18","4","1","2","1","1","33421","0"
"180","40","1","2","2","3","3","33422","0"
"62","45","3","1","2","3","1","33423","0"
"43","70","3","1","2","3","3","33424","7"
"73","62","1","2","2","3","3","33425","0"
"4","50","1","2","2","3","3","33426","0"
"62","45","3","1","2","3","1","33427","0"
"167","39","4","1","1","1","1","33428","0"
"180","41","1","2","2","3","3","33429","0"
"0","46","1","2","2","3","3","33430","0"
"101","44","2","2","2","3","3","33431","0"
"29","31","3","2","2","3","1","33432","0"
"180","42","1","2","2","3","3","33433","0"
"164","25","1","2","2","3","3","33434","0"
"43","71","1","2","2","3","3","33435","0"
"76","121","3","1","2","1","1","33436","0"
"73","63","1","2","2","3","3","33437","0"
"174","8","1","2","2","3","3","33438","0"
"164","26","1","2","2","3","3","33439","0"
"76","122","1","2","2","3","3","33440","0"
"43","72","1","2","2","3","3","33441","0"
"164","27","1","2","2","3","3","33442","0"
"174","9","1","2","2","3","3","33443","0"
"76","123","1","2","2","3","3","33444","0"
"164","28","1","2","2","3","3","33445","0"
"0","19","3","2","2","1","1","33446","0"
"167","40","3","2","2","2","2","33447","0"
"174","10","1","2","2","3","3","33448","0"
"180","43","1","2","2","3","3","33449","0"
"76","124","1","2","2","3","3","33450","0"
"160","38","3","2","2","3","3","33451","0"
"39","79","1","2","2","3","3","33452","0"
"0","47","1","2","2","3","3","33453","0"
"174","11","1","2","2","3","3","33454","0"
"62","46","4","1","1","3","1","33455","0"
"39","80","1","2","2","3","3","33456","0"
"73","64","3","2","2","2","2","33457","0"
"29","32","3","1","2","3","1","33458","0"
"76","125","1","2","2","3","3","33459","0"
"174","12","1","2","2","3","3","33460","0"
"180","44","1","2","2","3","3","33461","0"
"43","73","3","2","2","3","3","33462","7"
"167","41","3","2","2","2","2","33463","0"
"174","13","1","2","2","3","3","33464","0"
"160","38","3","2","2","3","3","33465","0"
"0","48","1","2","2","3","3","33466","0"
"101","45","1","2","2","3","3","33467","0"
"76","126","1","2","2","3","3","33468","0"
"39","81","1","2","2","3","3","33469","0"
"0","20","3","2","2","3","3","33470","0"
"180","45","1","2","2","3","3","33471","0"
"174","14","1","2","2","3","3","33472","0"
"164","29","4","1","2","2","2","33473","0"
"174","15","1","2","2","3","3","33474","0"
"39","82","1","2","2","3","3","33475","0"
"76","127","1","2","2","3","3","33476","0"
"0","49","1","2","2","3","3","33477","0"
"174","16","1","2","2","3","3","33478","0"
"73","65","4","1","2","1","1","33479","22"
"43","74","2","2","2","3","3","33480","2"
"180","46","1","2","2","3","3","33481","0"
"160","39","3","2","2","2","3","33482","0"
"76","128","1","2","2","3","3","33483","0"
"167","42","3","2","2","2","2","33484","0"
"174","17","1","2","2","3","3","33485","0"
"164","30","1","2","2","3","3","33486","0"
"180","47","1","2","2","3","3","33487","0"
"101","46","3","2","2","3","3","33488","0"
"76","129","1","2","2","3","3","33489","0"
"174","18","1","2","2","3","3","33490","0"
"39","83","3","1","2","2","2","33491","0"
"0","21","3","2","2","1","3","33492","0"
"180","48","1","2","2","3","3","33493","0"
"0","50","1","2","2","3","3","33494","0"
"167","43","1","2","2","3","3","33495","0"
"174","19","1","2","2","3","3","33496","0"
"164","31","1","2","2","3","3","33497","0"
"101","47","1","2","2","3","3","33498","0"
"76","130","1","2","2","3","3","33499","0"
"62","47","3","2","2","1","1","33500","0"
"174","20","1","2","2","3","3","33501","0"
"164","32","1","2","2","3","3","33502","0"
"180","49","1","2","2","3","3","33503","0"
"76","131","1","2","2","3","3","33504","0"
"160","40","2","2","2","3","3","33505","0"
"0","51","1","2","2","3","3","33506","0"
"4","51","1","2","2","3","3","33507","0"
"174","21","1","2","2","3","3","33508","0"
"39","84","1","2","2","3","3","33509","0"
"43","75","3","1","2","1","1","33510","2"
"76","132","1","2","2","3","3","33511","0"
"164","32","1","2","2","3","3","33512","0"
"73","66","4","1","2","1","2","33513","0"
"0","52","1","2","2","3","3","33514","0"
"39","85","1","2","2","3","3","33515","0"
"101","48","3","2","2","3","3","33516","0"
"160","41","1","2","2","3","3","33517","0"
"180","49","1","2","2","3","3","33518","0"
"167","44","3","2","2","1","1","33519","0"
"62","48","3","2","2","2","1","33520","0"
"39","86","1","2","2","3","3","33521","0"
"169","0","2","2","2","3","3","33522","0"
"0","22","3","2","2","2","2","33523","0"
"76","133","1","2","2","3","3","33524","0"
"174","22","1","2","2","3","3","33525","0"
"0","53","1","2","2","3","3","33526","0"
"39","87","1","2","2","3","3","33527","0"
"167","45","1","2","2","3","3","33528","0"
"160","42","1","2","2","3","3","33529","0"
"76","134","1","2","2","3","3","33530","0"
"101","49","1","2","2","3","3","33531","0"
"174","23","1","2","2","3","3","33532","0"
"164","33","1","2","2","3","3","33533","0"
"167","46","1","2","2","3","3","33534","0"
"76","135","1","2","2","3","3","33535","0"
"39","88","1","2","2","3","3","33536","0"
"160","43","1","2","2","3","3","33537","0"
"174","24","1","2","2","3","3","33538","0"
"164","34","1","2","2","3","3","33539","0"
"76","136","1","2","2","3","3","33540","0"
"62","49","4","1","1","1","1","33541","0"
"43","76","1","2","2","3","3","33542","0"
"73","67","4","1","2","2","2","33543","0"
"0","54","1","2","2","3","3","33544","0"
"169","1","2","2","2","3","3","33545","0"
"0","23","3","2","2","2","2","33546","0"
"164","35","1","2","2","3","3","33547","0"
"174","25","1","2","2","3","3","33548","0"
"43","77","1","2","2","3","3","33549","0"
"101","50","2","2","2","3","3","33550","0"
"167","47","3","2","2","2","2","33551","0"
"76","137","1","2","2","3","3","33552","0"
"164","36","1","2","2","3","3","33553","0"
"174","26","1","2","2","3","3","33554","0"
"39","89","1","2","2","3","3","33555","0"
"43","78","1","2","2","3","3","33556","0"
"164","36","1","2","2","3","3","33557","0"
"160","44","2","2","2","1","1","33558","0"
"76","138","1","2","2","3","3","33559","0"
"0","55","1","2","2","3","3","33560","0"
"101","50","2","2","2","3","3","33561","0"
"39","90","1","2","2","3","3","33562","0"
"164","37","1","2","2","3","3","33563","0"
"62","50","3","2","2","3","1","33564","0"
"76","139","1","2","2","3","3","33565","0"
"73","68","4","1","1","2","2","33566","0"
"0","56","1","2","2","3","3","33567","0"
"0","24","4","1","1","1","1","33568","0"
"164","38","1","2","2","3","3","33569","0"
"76","140","1","2","2","3","3","33570","0"
"39","91","1","2","2","3","3","33571","0"
"164","39","1","2","2","3","3","33572","0"
"39","92","1","2","2","3","3","33573","0"
"169","2","3","2","2","3","3","33574","0"
"76","141","1","2","2","3","3","33575","0"
"0","57","1","2","2","3","3","33576","0"
"76","142","1","2","2","3","3","33577","0"
"167","48","2","2","2","2","2","33578","0"
"43","79","3","1","2","1","1","33579","4"
"39","93","1","2","2","3","3","33580","0"
"164","39","1","2","2","3","3","33581","0"
"76","143","1","2","2","3","3","33582","0"
"0","58","1","2","2","3","3","33583","0"
"4","52","1","2","2","3","3","33584","0"
"174","27","1","2","2","3","3","33585","0"
"180","50","1","2","2","3","3","33586","0"
"0","59","1","2","2","3","3","33587","0"
"73","69","3","2","2","3","2","33588","0"
"167","49","1","2","2","3","3","33589","0"
"62","51","2","2","2","3","1","33590","0"
"174","28","1","2","2","3","3","33591","0"
"167","50","1","2","2","3","3","33592","0"
"43","80","2","2","2","3","3","33593","2"
"76","144","5","1","1","1","1","33594","0"
"160","45","3","2","2","2","3","33595","0"
"0","60","1","2","2","3","3","33596","0"
"169","3","2","2","2","3","3","33597","0"
"164","40","1","2","2","3","3","33598","0"
"167","51","1","2","2","3","3","33599","0"
"4","53","1","2","2","3","3","33600","0"
"0","25","4","1","1","1","1","33601","100"
"43","80","2","2","2","3","3","33602","2"
"160","46","1","2","2","3","3","33603","0"
"73","70","3","2","2","3","3","33604","0"
"164","41","1","2","2","3","3","33605","0"
"39","94","2","2","2","2","2","33606","0"
"101","51","3","2","2","3","3","33607","0"
"76","145","1","2","2","3","3","33608","0"
"180","51","1","2","2","3","3","33609","0"
"174","29","1","2","2","3","3","33610","0"
"164","42","1","2","2","3","3","33611","0"
"39","95","1","2","2","3","3","33612","0"
